"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"34003520011",442387,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34003520011",442387,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34003520011",442387,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34006151011",442395,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34006151011",442395,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34006151011",442395,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"55000000019",3303593,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55000000019",3303593,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55000000019",3303593,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55000000019",3303593,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"23000000038",3612746,ME,The project(s) will prevent unregulated water quality or human health impacts.
"13000000772",3612754,GA,The project(s) will prevent unregulated water quality or human health impacts.
"05000599001",1105399,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000599001",1105399,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000599001",1105399,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34001055023",3612775,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"55009645001",1206906,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55009645001",1206906,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"49000084001",1170435,UT,The project(s) is required to maintain compliance with a NPDES permit.
"12000162002",3171311,FL,The project(s) is required to maintain compliance with a NPDES permit.
"12000162002",3171311,FL,The project(s) will prevent unregulated water quality or human health impacts.
"37000000274",3612633,NC,The project(s) will prevent unregulated water quality or human health impacts.
"55000540001",1206086,WI,The project(s) is required to maintain compliance with a NPDES permit.
"05000000021",3612665,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000000021",3612665,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"09000150002",1071784,CT,The project(s) is required to maintain compliance with a NPDES permit.
"51000091001",1192677,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000091001",1192677,VA,The project(s) will prevent unregulated water quality or human health impacts.
"51000091001",1192677,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"51000134001",1192712,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000134001",1192712,VA,The project(s) will prevent unregulated water quality or human health impacts.
"51000134001",1192712,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"54000506001",3516856,WV,The project(s) is required to maintain compliance with a NPDES permit.
"54000506001",3516856,WV,The project(s) is necessary to obtain compliance with a new permit requirement.
"54000506001",3516856,WV,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"54000506001",3516856,WV,The project(s) will prevent unregulated water quality or human health impacts.
"54000506001",3516856,WV,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"51000173001",1192766,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000173001",1192766,VA,The project(s) will prevent unregulated water quality or human health impacts.
"25000152001",1092433,MA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000152001",1092433,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000199003",3268431,MA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000199003",3268431,MA,The project(s) will prevent unregulated water quality or human health impacts.
"34003508011",442393,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34003508011",442393,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34003508011",442393,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"23000415001",3513470,ME,The project(s) will prevent unregulated water quality or human health impacts.
"18120000060",3531396,IN,The project(s) will prevent unregulated water quality or human health impacts.
"48000000416",3613029,TX,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"05000177001",1105008,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000177001",1105008,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000177001",1105008,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"05000502001",1105302,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000502001",1105302,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000502001",1105302,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"05000129001",1104962,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000129001",1104962,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000129001",1104962,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"13000000754",3612370,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000754",3612370,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"33000292001",3541577,NH,The project(s) is required to maintain compliance with a NPDES permit.
"17000729001",1114009,IL,The project(s) is required to maintain compliance with a NPDES permit.
"17000729001",1114009,IL,The project(s) is necessary to obtain compliance with a new permit requirement.
"17000729001",1114009,IL,The project(s) will prevent unregulated water quality or human health impacts.
"17000729001",1114009,IL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"18000000051",3608643,IN,The project(s) will prevent unregulated water quality or human health impacts.
"18000000051",3608643,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"50000000081",3612414,VT,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"50000000081",3612414,VT,The project(s) will prevent unregulated water quality or human health impacts.
"51000000151",3612781,VA,The project(s) will prevent unregulated water quality or human health impacts.
"38000203001",1151446,ND,The project(s) is required to maintain compliance with a NPDES permit.
"09000540001",1071828,CT,The project(s) is required to maintain compliance with a NPDES permit.
"09000540001",1071828,CT,The project(s) will prevent unregulated water quality or human health impacts.
"25000282004",3613099,MA,The project(s) is necessary to obtain compliance with a new permit requirement.
"25000282004",3613099,MA,The project(s) is to achieve or maintain compliance with a TMDL.
"25000282004",3613099,MA,The project(s) will prevent unregulated water quality or human health impacts.
"23000232001",1142632,ME,The project(s) is required to maintain compliance with a NPDES permit.
"23000232001",1142632,ME,The project(s) will prevent unregulated water quality or human health impacts.
"46000006001",1179114,SD,The project(s) is required to maintain compliance with a NPDES permit.
"50000000114",3613111,VT,The project(s) will prevent unregulated water quality or human health impacts.
"50000000121",3613118,VT,The project(s) will prevent unregulated water quality or human health impacts.
"15000003019",1123273,HI,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000417",3613122,TX,The project(s) is required to maintain compliance with a NPDES permit.
"48000000417",3613122,TX,The project(s) will prevent unregulated water quality or human health impacts.
"38000212001",1151453,ND,The project(s) is required to maintain compliance with a NPDES permit.
"38000212001",1151453,ND,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"53200802073",3507346,WA,The project(s) is required to maintain compliance with a NPDES permit.
"34005194011",442478,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34005194011",442478,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34005194011",442478,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34001194011",442479,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34001194011",442479,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34001194011",442479,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34009507011",442815,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34009507011",442815,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34006072001",1073796,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34006072001",1073796,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"12000001012",1078098,FL,The project(s) is required to maintain compliance with a NPDES permit.
"12000001012",1078098,FL,The project(s) will prevent unregulated water quality or human health impacts.
"34007032001",1073861,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34007032001",1073861,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"18120000080",3542856,IN,The project(s) will prevent unregulated water quality or human health impacts.
"35000000172",3612331,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000172",3612331,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"25000086003",3609802,MA,The project(s) is necessary to obtain compliance with a new permit requirement.
"25000086003",3609802,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55000000074",3610202,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55000000074",3610202,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55000000074",3610202,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55000000074",3610202,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"06000000295",3612367,CA,The project(s) is required to maintain compliance with a NPDES permit.
"18120000067",3532156,IN,The project(s) will prevent unregulated water quality or human health impacts.
"33000267001",3542437,NH,The project(s) will prevent unregulated water quality or human health impacts.
"29001023003",1133279,MO,The project(s) is required to maintain compliance with a NPDES permit.
"29001023003",1133279,MO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"12000001056",457150,FL,The project(s) is required to maintain compliance with a NPDES permit.
"12000001056",457150,FL,The project(s) will prevent unregulated water quality or human health impacts.
"20000000028",3612561,KS,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"23000015001",1142446,ME,The project(s) will prevent unregulated water quality or human health impacts.
"42004063002",1227216,PA,The project(s) is required to maintain compliance with a NPDES permit.
"42004063002",1227216,PA,The project(s) will prevent unregulated water quality or human health impacts.
"42004063002",1227216,PA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"23000000008",3611249,ME,The project(s) will prevent unregulated water quality or human health impacts.
"34002555001",1073630,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"37007102001",1153593,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37007102001",1153593,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37007102001",1153593,NC,The project(s) will prevent unregulated water quality or human health impacts.
"06000000232",3611356,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000237",3611361,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000241",3611365,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000252",3611376,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000256",3611380,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000257",3611381,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000270",3611394,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000272",3611396,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000277",3611401,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000280",3611404,CA,The project(s) will prevent unregulated water quality or human health impacts.
"17005017001",1114197,IL,The project(s) is required to maintain compliance with a NPDES permit.
"17005017001",1114197,IL,The project(s) will prevent unregulated water quality or human health impacts.
"39000000183",3611414,OH,The project(s) will prevent unregulated water quality or human health impacts.
"54005301001",1239034,WV,The project(s) is required to maintain compliance with a NPDES permit.
"54005301001",1239034,WV,The project(s) is necessary to obtain compliance with a new permit requirement.
"54005301001",1239034,WV,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"54005301001",1239034,WV,The project(s) is to achieve or maintain compliance with a TMDL.
"54005301001",1239034,WV,The project(s) will prevent unregulated water quality or human health impacts.
"54005301001",1239034,WV,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"35000000101",3611464,NM,The project(s) will prevent unregulated water quality or human health impacts.
"12000172008",484438,FL,The project(s) is required to maintain compliance with a NPDES permit.
"55009690002",1206926,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55009690002",1206926,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55009690002",1206926,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"33000018001",1100912,NH,The project(s) will prevent unregulated water quality or human health impacts.
"33000018001",1100912,NH,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"53000715001",1180837,WA,The project(s) is required to maintain compliance with a NPDES permit.
"53000715001",1180837,WA,The project(s) will prevent unregulated water quality or human health impacts.
"53000715001",1180837,WA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"25000074003",3609838,MA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000074003",3609838,MA,The project(s) is to achieve or maintain compliance with a TMDL.
"25000074003",3609838,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000074003",3609838,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"30000000039",3612288,MT,The project(s) will prevent unregulated water quality or human health impacts.
"25000241003",3609844,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"20002004009",447490,KS,The project(s) will prevent unregulated water quality or human health impacts.
"55000018002",429574,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55000018002",429574,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55000018002",429574,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55000018002",429574,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"13000000629",3611217,GA,The project(s) will prevent unregulated water quality or human health impacts.
"37005101001",1153465,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37005101001",1153465,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000135",3611264,NC,The project(s) will prevent unregulated water quality or human health impacts.
"42000000067",3611345,PA,The project(s) will prevent unregulated water quality or human health impacts.
"17000542001",1113819,IL,The project(s) will prevent unregulated water quality or human health impacts.
"18000200001",1120141,IN,The project(s) is required to maintain compliance with a NPDES permit.
"26007003035",3539176,MI,The project(s) will prevent unregulated water quality or human health impacts.
"13000000665",3611353,GA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000236",3611360,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000238",3611362,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000242",3611366,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000258",3611382,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000266",3611390,CA,The project(s) will prevent unregulated water quality or human health impacts.
"42000000070",3611416,PA,The project(s) will prevent unregulated water quality or human health impacts.
"12000172022",3532478,FL,The project(s) is required to maintain compliance with a NPDES permit.
"05000000005",3611473,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000000005",3611473,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"33000320001",3541892,NH,The project(s) will prevent unregulated water quality or human health impacts.
"55002730001",1206377,WI,The project(s) is required to maintain compliance with a NPDES permit.
"34007015011",442426,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34007015011",442426,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34007015011",442426,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"33000323001",3542065,NH,The project(s) will prevent unregulated water quality or human health impacts.
"38000190001",1151433,ND,The project(s) is required to maintain compliance with a NPDES permit.
"38000000090",3612045,ND,The project(s) is required to maintain compliance with a NPDES permit.
"33000057002",3535896,NH,The project(s) is required to maintain compliance with a NPDES permit.
"34001169011",442431,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34001169011",442431,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34001169011",442431,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"27000000092",3609085,MN,The project(s) will prevent unregulated water quality or human health impacts.
"48001257001",1183030,TX,The project(s) is to achieve or maintain compliance with a TMDL.
"51000327001",1192975,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"51001400061",3057568,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"51000328001",1192976,VA,The project(s) is necessary to obtain compliance with a new permit requirement.
"39001008001",1080856,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39001008001",1080856,OH,The project(s) will prevent unregulated water quality or human health impacts.
"39008001001",1081573,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39008001001",1081573,OH,The project(s) will prevent unregulated water quality or human health impacts.
"05000775001",1105561,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000775001",1105561,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000775001",1105561,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000272",3612622,NC,The project(s) will prevent unregulated water quality or human health impacts.
"05000000016",3612629,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000000016",3612629,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000000016",3612629,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"44000000047",3612655,RI,The project(s) will prevent unregulated water quality or human health impacts.
"25000050001",1092353,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000050001",1092353,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"05000000032",3612697,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000000032",3612697,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"47000820003",3612723,TN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"25000241001",1092526,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"39009149001",1081718,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39009149001",1081718,OH,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"39009149001",1081718,OH,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55000000290",3613056,WI,The project(s) will prevent unregulated water quality or human health impacts.
"13000000515",3609609,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000515",3609609,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"15000003023",3613057,HI,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"23000075001",1142513,ME,The project(s) is required to maintain compliance with a NPDES permit.
"23000075001",1142513,ME,The project(s) will prevent unregulated water quality or human health impacts.
"23000075001",1142513,ME,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34002327011",442690,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34002327011",442690,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34002327011",442690,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"09000000085",3612534,CT,The project(s) will prevent unregulated water quality or human health impacts.
"33000017002",3541685,NH,The project(s) will prevent unregulated water quality or human health impacts.
"55000000224",3612540,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"39000338001",1080749,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39000338001",1080749,OH,The project(s) will prevent unregulated water quality or human health impacts.
"25000220001",1092505,MA,The project(s) is required to maintain compliance with a NPDES permit.
"25000220001",1092505,MA,The project(s) is necessary to obtain compliance with a new permit requirement.
"25000220001",1092505,MA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000220001",1092505,MA,The project(s) is to achieve or maintain compliance with a TMDL.
"49000075001",3232551,UT,The project(s) is required to maintain compliance with a NPDES permit.
"49000133001",1170481,UT,The project(s) is required to maintain compliance with a NPDES permit.
"34001113001",1073321,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34001113001",1073321,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34001113001",1073321,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000260",3612574,NC,The project(s) will prevent unregulated water quality or human health impacts.
"16000116201",453368,ID,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"16000116201",453368,ID,The project(s) will prevent unregulated water quality or human health impacts.
"44000000044",3612612,RI,The project(s) will prevent unregulated water quality or human health impacts.
"12000183001",1078347,FL,The project(s) is required to maintain compliance with a NPDES permit.
"34003009024",2965609,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34003009024",2965609,NJ,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"05000000024",3612674,AR,The project(s) is necessary to obtain compliance with a new permit requirement.
"05000000024",3612674,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000000024",3612674,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"06001079001",1175232,CA,The project(s) is required to maintain compliance with a NPDES permit.
"34004152011",442398,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34004152011",442398,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34004152011",442398,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34007404011",442799,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34007404011",442799,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34007404011",442799,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34007500011",442731,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34007500011",442731,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34007500011",442731,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"49000072001",1170426,UT,The project(s) is required to maintain compliance with a NPDES permit.
"49000072001",1170426,UT,The project(s) will prevent unregulated water quality or human health impacts.
"23000002001",1142432,ME,The project(s) is required to maintain compliance with a NPDES permit.
"23000002001",1142432,ME,The project(s) will prevent unregulated water quality or human health impacts.
"23000002001",1142432,ME,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"18000276001",1120158,IN,The project(s) is required to maintain compliance with a NPDES permit.
"18000276001",1120158,IN,The project(s) will prevent unregulated water quality or human health impacts.
"34003048011",442582,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34003048011",442582,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"27000000084",3609077,MN,The project(s) will prevent unregulated water quality or human health impacts.
"06000000308",3612879,CA,The project(s) is required to maintain compliance with a NPDES permit.
"27000000079",3609072,MN,The project(s) will prevent unregulated water quality or human health impacts.
"25000116001",1092410,MA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"25000116001",1092410,MA,The project(s) is to achieve or maintain compliance with a TMDL.
"25000116001",1092410,MA,The project(s) will prevent unregulated water quality or human health impacts.
"25000116001",1092410,MA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"09000000098",3612907,CT,The project(s) will prevent unregulated water quality or human health impacts.
"39000504001",1080813,OH,The project(s) will prevent unregulated water quality or human health impacts.
"48004086001",1183395,TX,The project(s) is required to maintain compliance with a NPDES permit.
"48004086001",1183395,TX,The project(s) is to achieve or maintain compliance with a TMDL.
"48004086001",1183395,TX,The project(s) will prevent unregulated water quality or human health impacts.
"48009003001",1184467,TX,The project(s) will prevent unregulated water quality or human health impacts.
"09000000101",3612916,CT,The project(s) will prevent unregulated water quality or human health impacts.
"13000000587",3610613,GA,The project(s) will prevent unregulated water quality or human health impacts.
"21000295001",1139711,KY,The project(s) is required to maintain compliance with a NPDES permit.
"21000295001",1139711,KY,The project(s) will prevent unregulated water quality or human health impacts.
"34005434011",442445,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34005434011",442445,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34005434011",442445,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"51000154002",1192725,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000154002",1192725,VA,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"51000154002",1192725,VA,The project(s) will prevent unregulated water quality or human health impacts.
"51000154002",1192725,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34001043011",442547,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34001043011",442547,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34001043011",442547,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"12000155010",465162,FL,The project(s) is required to maintain compliance with a NPDES permit.
"01000292001",1102119,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55000000287",3613052,WI,The project(s) will prevent unregulated water quality or human health impacts.
"34002510011",442485,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34002510011",442485,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34002510011",442485,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34001204011",442498,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34001204011",442498,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34001204011",442498,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34002503011",442499,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34002503011",442499,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34002503011",442499,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34005191011",442476,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34005191011",442476,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34005191011",442476,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"34007205011",442501,NJ,The project(s) is required to maintain compliance with a NPDES permit.
"34007205011",442501,NJ,The project(s) is necessary to obtain compliance with a new permit requirement.
"34007205011",442501,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"05000123001",1104956,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000123001",1104956,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000123001",1104956,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"54000605003",2985718,WV,The project(s) will prevent unregulated water quality or human health impacts.
"39000139001",1080563,OH,The project(s) is required to maintain compliance with a NPDES permit.
"05000051001",3501298,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000051001",3501298,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000051001",3501298,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"18002140001",1234187,IN,The project(s) will prevent unregulated water quality or human health impacts.
"18002140001",1234187,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"49000285001",1170616,UT,The project(s) is required to maintain compliance with a NPDES permit.
"49000013001",1170370,UT,The project(s) is required to maintain compliance with a NPDES permit.
"33000265001",3542436,NH,The project(s) will prevent unregulated water quality or human health impacts.
"33000275001",3542281,NH,The project(s) will prevent unregulated water quality or human health impacts.
"18120000081",3542857,IN,The project(s) will prevent unregulated water quality or human health impacts.
"36008034001",1221230,NY,The project(s) is required to maintain compliance with a NPDES permit.
"54000000096",3612581,WV,The project(s) will prevent unregulated water quality or human health impacts.
"28000000076",3612690,MS,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34072004801",3317050,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"55003610001",1206516,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55004900001",1206674,WI,The project(s) is required to maintain compliance with a NPDES permit.
